username,text,likes,pred_label,prob_confuso,prob_não,prob_sim
raquelsaalles,Eu fico emocionada toda vez que vejo esses vídeos de Isabela. Foi algo que me marcou muito 🥺😭❤️,,não,0.017826471477746964,0.9524601697921753,0.0297133456915617
monteiroaless,Um anjinho 😍,,não,0.06615357100963593,0.9036505818367004,0.03019590489566326
jaquecassianafreitas,😭😭😭😭😭😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
josyy_29,🥺🥹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
josyy_29,Linda Isabela 💔parte nossos corações. Eterna Isabela.,,não,0.02080555632710457,0.9531362056732178,0.026058198884129524
duarte_dannycampos,Isabela está em nossos corações sempre ❤️,,não,0.021094126626849174,0.9501758813858032,0.02872997522354126
nelcifraga,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ana_desantanasantos,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
iseudaaraujo,🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
manoelvarelados,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosa.almeida32,😭 marcou minha vida esse crime,,não,0.02242434024810791,0.9520651698112488,0.02551053650677204
drik.lel,❤️😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mary.manzini,Um abraço fraterno ! 😢❤️🙌,,não,0.034562207758426666,0.936873197555542,0.02856467291712761
idacalves,😢😢😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
bethaniamello,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lisi_kaz,Aí meu 💔😭,,não,0.13108426332473755,0.8049334287643433,0.06398233026266098
evelynebaglianoadvg,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
jhulilins,Receba também...meu abraço curativo!,,não,0.037257201969623566,0.9276230931282043,0.0351196825504303
daiane_pda,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ineszaparotti,Eu até hj não me conformo de como um pai tira a vida de uma filha tão inocente. Pior de tudo é ele não sentir arrependimento 🥺,,não,0.02112533152103424,0.9483924508094788,0.030482210218906403
danyella_ggoncalves,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marilete_lima,Um dia vc vai ter esse abraço de volta,,não,0.022213643416762352,0.956299901008606,0.021486449986696243
carinesantos8913,Que lindas 😭😭,,não,0.023406773805618286,0.9543206095695496,0.02227257937192917
sandrasrg33,"DOIS MONSTROS QUE AGORA AGUARDAM A JUSTIÇA DE DEUS QUE NÃO FALHA POR TER TIRADO A VIDA DE UMA INOCENTE ERA TÃO AMADA PELA MÃE POR TODA FAMÍLIA DA MÃE NÃO PRECISAVA DELES BASTAVA ELES FALAR QUE NÃO QUERIAM A PRESENÇA DESSA CRIANÇA NA CASA DELES ,A JUSTIÇA DA TERRA FALHA MAIS A DE DEUS NÃO FALHA ELES QUE AGUARDEM",,não,0.02924882434308529,0.9018324017524719,0.06891872733831406
esterr.amaroo,Sinto falta desse abraço a 25 anos de meu filho e sei o quanto dói 💔💔,,não,0.01777610555291176,0.9622656106948853,0.019958380609750748
silvalenidasilva,Como dói 😢😢,,não,0.037157654762268066,0.9149455428123474,0.047896772623062134
luziaoliveiramozer,Izabela e um pouco filha de tudos nós que te.acompanha você,,não,0.02149233967065811,0.9408763647079468,0.037631336599588394
jaqueli6126,😢🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
moraesrenatasouzade,😢😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
pauloadrianomarquesadriano,Que abraço gostoso 😢,,não,0.02105150744318962,0.9578408002853394,0.021107595413923264
_avorez_,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
juremamaciel2015,🇧🇷👍💛😢😢🙏,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
leticialira_nobre,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
eumarciosilva9gmail,Deus abençoe você minha maravilhosa Isabela esta com Deus tenho certeza 🙌❤️,,não,0.028259187936782837,0.9460963606834412,0.02564452588558197
keilamecenas,Meu Deus… 😢,,não,0.028173482045531273,0.9451097846031189,0.026716798543930054
francisca.das.chagas__,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
videlfc,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
thay13298989,Essa menina era linda 💔❤️,,não,0.01711171492934227,0.9601330161094666,0.022755227982997894
andersoncostacf,Tenho uma filha da msm idade q Izabella teria hj . Tds as mães choraram com a mãe dela.,,não,0.0168528463691473,0.9571285843849182,0.026018628850579262
carlene.morais.75,😢😢😢❤️❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
fernandaruich,😢😢😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lucienegomes992,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lima__camila,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ronaldo.antonio.3572,Prisão perpétua nos assassinos.,,não,0.03931313380599022,0.8979322910308838,0.06275462359189987
tamyllessuzartt,😢😢😢😢💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ronaldo.antonio.3572,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cardoso_mariaeliana,💔Que abraço gostoso!❤️,,não,0.025919215753674507,0.9507699608802795,0.02331087738275528
lucineia.araujo.77,Sinto meu coração doer ainda hj😢,,não,0.018795207142829895,0.9595809578895569,0.021623792126774788
barbarasantos253,Ela tinha um sorriso lindo igual ao teu 💗,,não,0.01631440781056881,0.963017463684082,0.020668096840381622
monalisa_maria4,💔😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
_cidinha.nascimento,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
silvia.limafreire,A saúdades doi D+ ❤️,,não,0.024118883535265923,0.9311054944992065,0.04477563127875328
magali_pereira_boutique,😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
anunciatoyara,😭😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
daianemartinscroche,Eterna Isabela como se fosse da minha família mesmo sem ter te conhecido lamentável mesmo😢😢😢! Saudades eternas !,,não,0.01854364201426506,0.9604309797286987,0.021025357767939568
vanusaalves943,😭😭😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
alvesligiaalves,😭😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
zianakuhl,😢❤️❤️ tenho uma sobrinha Isabella (meu xodó ❤️) e sempre lembro de vcs 🙏🏻❤️,,não,0.021945975720882416,0.9569989442825317,0.02105502039194107
cavalcante1752,🥺🥺🥺🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
bano_sc,Ai gente 💔💔,,não,0.27884772419929504,0.655174195766449,0.06597805768251419
erika_robertaaa,Eu não sei mesmo até hoje o que dizer... Mas muita força e fé pra você e sua família. Um dia vocês vão se reencontrar.,,não,0.02962842583656311,0.9455893635749817,0.024782121181488037
mi_zizzari,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
sergiogsf26,Dói muito acabei de perder um filho e sei como e a dor,,não,0.027478506788611412,0.945405125617981,0.027116382494568825
krisaraujjoo,😢😢😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marinalva.francisca.1690,😢😢😢😭😭💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ma_minuto,😢😢😢😢❤️❤️❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
bilhalvateresa,🥺💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
neide_santiago0,Nossa meu coração apertou agora 😭,,não,0.0181420911103487,0.9612307548522949,0.020627159625291824
vivifernandes2.0,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
andreia_moran_maquiadora,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
daniellegvieira,Pq àqueles desumanos fizeram com vcs 😭😭😭😭😭😭😭😭,,não,0.026765769347548485,0.9402656555175781,0.03296858072280884
valeria.alves.9235,💔🙌😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosemessias15,Dói a alma 💔😭,,não,0.018056737259030342,0.957237720489502,0.024705618619918823
crisvilanova03,🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
brena_sz,❤️😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
patriciaferrante2023,🥹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
monique_lanapereira,Saudades princesinha😭,,não,0.025338126346468925,0.9514878392219543,0.02317393384873867
larissaeller15,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
brenaleticia66,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
claudetecorreadasilveira,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marieinnn,❤️❤️❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ritaborbacarvalho,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
apaixonada_por_exercicios,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
val.lopes24,🙏🏻💔😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
trainrosemeri,Essa imagem me corta o coração 💔😭,,não,0.015840042382478714,0.9630345702171326,0.021125368773937225
luanasmel,😢🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
souza.nilsson1985,"Toda vez que vejo uma postagem sua com a sua filha, dar um aperto no coração, uma tristeza... 😭😭",,não,0.017361503094434738,0.9618687033653259,0.02076980471611023
joisacellen,😢😢😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lucassantanaok,🥹💗,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lucienesol5,😢😢😢😢nunca consegui esquecer desse caso foi muito triste .,,não,0.01975681260228157,0.9577357172966003,0.022507455199956894
ludornelasmaia,Dói até hoje imaginar essa dor da saudade de não ter ela e sentimento de não ter conseguido fazer proteger do assassinos e vê-los soltos mesmo que dizem ter cumprido a pena mas penso eu comigo como mãe nenhuma morte que foi Tirado a vida bruscamente merecia estar solto mas sim prisão perpétua pois se essas pessoas que foram ceifadas as vidas delas tb não poderia ter o direito de ter uma vida ou construir uma família.,,não,0.021237961947917938,0.9323709011077881,0.04639120399951935
andreapecanha64,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
deia_linslambertini,Isabela é neta de todos quando vejo um vídeo dela eu choro muito esse rostinho lindo mexe comigo,,não,0.014472664333879948,0.9624319672584534,0.023095298558473587
espacolubes,❤️😢🥰,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
joanadarcliduario,😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
wanderly.carvalho,Ela sofreu muito e outras crianças também quem vem sofrendo na unha dos homens meu Deus misericórdia,,não,0.025106281042099,0.9401307702064514,0.034762877970933914
joanadarcliduario,Saudades eterna dessa princesa linda 😢😢❤️,,não,0.020707983523607254,0.9587166905403137,0.02057534269988537
joanadarcliduario,Meu Deus 💔💔💔💔,,não,0.02820643037557602,0.943075954914093,0.0287175290286541
marcia_alburqueque,❤️❤️🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
suelycarvalho54,😢🙌💔❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
adrianims,❤️😢 Deus te fortaleça sempre e sempre.,,não,0.04270453378558159,0.917371392250061,0.03992412984371185
designmonpetitstudiode,"Meu Deus que dor senhor que dor, nenhuma mãe merece passar por isso",,não,0.022445073351264,0.9496490359306335,0.027905814349651337
man0elaa,Nossa eu senti em mim😭,,não,0.017528502270579338,0.9561975002288818,0.026274049654603004
rafaelandm,❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lluciana_mcarvalho,"Eu sinto saudade de todos os abraços que eu dei no meu filho, e sinto mais saudade ainda de todos que eu não posso dar.",,não,0.017645109444856644,0.9612554311752319,0.021099407225847244
ruanycristtiny,"Meu Deus como é triste a história dessa pequena, mexeu demais com todos nós 😞💔 parece que era tão carinhosa, amorosa 😍",,não,0.0192125141620636,0.9600750803947449,0.02071239985525608
sandracristinafr,🙏❤,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
silvadri1510,😢🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
fatimamayone,Uma dor que sentimos junto a vc. Mãe é assim né 😢,,não,0.021251235157251358,0.9517319202423096,0.027016902342438698
n.reisnessa,"Sim, ontem eu estava cantando um canto de louvor , com muita fé, quase chorando e minha filha percebeu, veio correndo me abraçar, ela só 5 anos , mas percebeu algo em mim",,não,0.015246445313096046,0.9398550987243652,0.04489846155047417
gabbiribeiro,🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mariacida2020sj,"Sinta nosso abraço tbm.
❤️",,não,0.027789736166596413,0.9461032152175903,0.026107100769877434
jehraphaele,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
shannarachelbenvenuti,💔💔💔💔💔😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
aurelice.oliveira.silva,🥺🤍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
elisangelasilvarod,😢💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
nathancaio17,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
adeilmafernandes,Saudades sem fim 😭😭,,não,0.02208690159022808,0.9564629793167114,0.021450156345963478
euballian,💔😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
genildapereira68,💔💔😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
hildenecabral,Emocionante 💔😢,,não,0.016078418120741844,0.9521942138671875,0.031727444380521774
terezanunes655,🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lorrainepharma,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
marquessadryelly_,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
julia.cunhamattos,"Aff esse caso, mexe c meu emocional... Lindas ❤️❤️",,não,0.026639873161911964,0.9490889310836792,0.024271152913570404
carolina_mscaldas,Dói no coração,,não,0.015536576509475708,0.9585226774215698,0.025940725579857826
rossanaademildo,😭😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
majoroliveiralima,"💔😭 O mais dolorido foi ouvir a minha filha perguntar! ""Mãe, porque o pai matou a filha dele""😭 fiquei sem conseguir explicar...",,não,0.047229647636413574,0.8945350646972656,0.05823522433638573
rose.marassatto,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
walquiria.machado.92,Como dói a saudade de vc bela ❤️❤️💔💔😭😭😭,,não,0.017097771167755127,0.9629290103912354,0.019973283633589745
alciatiluciene,Lindas! 💔😭,,não,0.039713889360427856,0.9309337735176086,0.029352394863963127
rose.marassatto,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
luiza.xn,😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
diegoalves_t,💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
valeria.krauss.1,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ana.paula3454,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
klaudya.rajanouski,😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
klaudya.rajanouski,"Toda vez que vejo, meu coração dói 💔😭",,não,0.018150033429265022,0.9589943289756775,0.022855686023831367
angelaclemenciomaria,Que dor meu Deus ❤️!,,não,0.023150810971856117,0.9527478218078613,0.024101369082927704
narapiresribeiro,😍😍😍😍😍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
vanessasansil,😔😔😔😔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
acoliveira20,Esse vídeo doeu minha alma 😭,,não,0.016291817650198936,0.9646270275115967,0.019081152975559235
karoline.gds,😢nossa saudades sem fim meu Deus não me imagino sem meus filhos 😭,,não,0.01910099759697914,0.9602454304695129,0.02065367065370083
gabriela_len,😭😭😭😭 não aguento ver esses vídeos dela😭,,não,0.044449809938669205,0.9163442850112915,0.03920581936836243
fran.alves.589100,Chorei demais na época 😔,,não,0.014369013719260693,0.9640719890594482,0.021559078246355057
ivanete5rezende,Gostaria de saber porque mães deixa suas filhas ficar com marido que tem madrasta.Eu não deixaria,,não,0.34933897852897644,0.5538349747657776,0.09682610630989075
ivanete5rezende,💔😭😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lu501815,❤️❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
niliaroriz,"Nossa princesa Isabella, eternas lembranças , Isabella faz parte de todas as famílias 😢",,não,0.024509740993380547,0.9500815272331238,0.025408796966075897
laurafrotaaguiar,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
irenemisael,😢😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
silva______017,Este momento é um dos mais lindo ❤️❤️❤️,,não,0.01537026185542345,0.9603286385536194,0.024301180616021156
kettlinx,Até hoje não me conformo com tanta maldade,,não,0.02305622398853302,0.9464958310127258,0.030447902157902718
elzasaants,Doi o coração né ?,,não,0.03599172458052635,0.9287614822387695,0.035246774554252625
liliandos3,"Meus pais 😢😢, eles tinham um abraço maravilhoso e cheiroso🥹🥹",,não,0.018284177407622337,0.9584656953811646,0.023250160738825798
cavalheirotelma,😢😢❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ediceiabrodrigues,Chorei vendo esse abraço 😭,,não,0.016935456544160843,0.9635490775108337,0.01951552741229534
dinajaranunes,Como pai consegue viver depois de ter ajudado a tirar a vida da sua filha,,não,0.024640806019306183,0.9181075096130371,0.057251691818237305
daniele_machado_de_lima,Sua eterna princesinha.❤️,,não,0.020635584369301796,0.9540418982505798,0.02532249316573143
daniele_machado_de_lima,😭💔🙏,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
natalysanttanna,🥺🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
gracaamoremil,A Isabella é muito fofinha 🥹❤️,,não,0.03362992778420448,0.9345180988311768,0.03185199201107025
dhiutenorio,😢😢😢😢😢😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
itz_nicollyxz,"Realmente klarisa, vc falou a verdade, que acompanhou e acompanha, sofre junto com vc Carolina. Dói muito, uma dor sem explicar que não passa..💔",,não,0.022164400666952133,0.952277660369873,0.02555791847407818
renataccunhao,🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lucia1268lira,Meus pais 😭,,não,0.0225976649671793,0.9383217692375183,0.039080582559108734
sidneypsilva05,"Aí como dói e da um aperto no meu coração mesmo sem conhecer, o retorno vem p quem faz o mal 💔",,não,0.01983659155666828,0.9566595554351807,0.023503832519054413
willians_sheila,O grande trauma da minha adolescência😢 Isa❤️😭,,não,0.02258467860519886,0.9438941478729248,0.033521171659231186
nelmell,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
kakaoliveiracantora,Ainda dói aqui 💔😭🥺,,não,0.03859063237905502,0.8892807960510254,0.07212860137224197
marcilenecout,Imagino minha amiga Carol 🙏🙏🙏🙏🙏🙏,,não,0.02498295158147812,0.9306278824806213,0.04438917711377144
rosanecomunicadora,Meus sentimentos. ❤️,,não,0.023286260664463043,0.9548149704933167,0.02189885824918747
m_kpeguemonte,❤️❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ideritadecassia,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
christinekellynha,🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
maria.vieira70,"Abraço mais maravilhoso que uma mãe pode sentir, sem dúvidas,são dos nossos filhos (as),como mãe, dói na alma,o que vc passou e passa! Mas Deus é nosso combustível diário para suportar todas as dificuldades que enfrentamos ou temos que enfrentar no nosso dia a dia🙌🏻",,não,0.018373237922787666,0.9489988684654236,0.0326278880238533
larissaf.ferreira,Muito triste 😭 parece minha filha tbm 😢,,não,0.023860707879066467,0.9536925554275513,0.02244671620428562
cidasantana67,🥺🥺🥺🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
fogaca8090,😭😭😭 sem palavras!!!!,,não,0.023334601894021034,0.9514100551605225,0.025255372747778893
adriana_batistaaaa,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rosan_gela1505,🥹🥹🥹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
andrearodrigues9217,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
caroliinesoarees,💔🤍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
cellina_cavalcante,"Ainda dói em mim a cada postagem... uma dor que eu como avó nem consigo imaginar... eles são MONSTROS e deveriam estar longe de qualquer pessoa... são um perigo para os filhos deles, dos outros e todos nós..",,não,0.018309200182557106,0.9511852264404297,0.030505577102303505
leia_lucasdias,🥺🙏,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
erikinha_rsantos,O coração doi,,não,0.017214065417647362,0.9471407532691956,0.03564513102173805
marcias2vinicius,💔🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
andrea.monteiro_,É só uma pausa! Logo estarão juntas de novo! Não tem como não se emocionar e sofrer junto!🥺😢,,não,0.027724113315343857,0.945971667766571,0.02630416303873062
patricia_rodrigues.03,💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ericamautran,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
sylviabrandaos,"Eu sempre me lembro dela, foi no dia do meu aniversário 😔",,não,0.018307870253920555,0.9573578834533691,0.024334250018000603
giselefapfotografia,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
nobredossantosporto,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
eusuhamaralll,Que dor meu Deus 😭,,não,0.02301541343331337,0.9518876671791077,0.025096889585256577
eri_4709,A gente sente tanto😢😢,,não,0.03628208860754967,0.9085238575935364,0.05519406124949455
pattymagalhaes_,💔💔💔💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
ingrid_kreutzfeld,😭💔,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
neide.santana7,🥺🥺🥺❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
nelialuciaqueirozmagalhaes,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
conceicao.azevedo.96343,"Não tenho palavras, mas como muitas disseram, sentimos falta da Isabella sem conhecer! Te admiro muito pela força e sua fé 💔❤️",,não,0.024917589500546455,0.9461669921875,0.0289154015481472
rmarleide40,Se tornou nossa filha sempre mesmo sem conhecer sentimos falta como se tivesse visto saudades sem fim muita saudades amamos até o céu Carol um dia ainda irei te encontrar p te abraçar algu que sempre quiz mas Deus vai dar oportunidade ainda minha amiga amo sua vida conte comigo,,não,0.01666255295276642,0.9587014317512512,0.024636004120111465
adrianapngr,❤️❤️❤️❤️❤️😢😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
_coutn,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lourdesalmeida2022gmail,💔😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lourdesalmeida2022gmail,😭😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
musa.silva,😭😭😭😭😭😭😭😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
deisiane_jc,😢🥺,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
edv.aniacampos,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
maria872alves,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
maiannegabriele,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
franciscamagalhaes42,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
gislanetrindade_,😢😍😢😍😢😍😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
sebastiana________,Um dia vocês darão esse abraço na eternidade ; o reencontro que muitos esperam ter com aqueles que amam 😢❤️,,não,0.01995987445116043,0.9550111889839172,0.02502901293337345
iracemavieirasilvavieira,Isabela sempre será lembrada❤️,,não,0.025681791827082634,0.9292183518409729,0.04509979113936424
laudissouza,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
tataveras_,Força mãezinha,,não,0.03170916065573692,0.9307392835617065,0.03755154460668564
meireenesouza,Ela estará sempre com você pode ter certeza ❤️🙌,,não,0.026109956204891205,0.9401899576187134,0.03370008245110512
adriana.costaaaa,😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
jeniferalbuquerque6903,"Acompanhei a sua luta com o desencarne da Isabela ,pedi a Deus que te visitasse para te dar força e te acompanho ,votei em você nas últimas eleições ,só não imaginava ter conhece de tão pertinho ,@anacarolinaoliveira_oficial poder te abraçar você é incrível um ser humano iluminado ❤️",,não,0.019873961806297302,0.9406291842460632,0.03949685022234917
grandeorienterepresentacoes,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
_eaii_alice,❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
gisleneflores,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
luanacerqueira_36,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
organizadorafatima,Sem comentários 😢,,não,0.3449980616569519,0.5477162003517151,0.10728570073843002
santiagodanielanavarro,Eu tive o privilégio de abraça lá e sei bem com era bom... como ela era carinhosa.. saudades dela. ❤️,,não,0.016498655080795288,0.9624278545379639,0.021073443815112114
marilene.nunes06,😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
mariacarvalhojosefa,Como.doi meu coração 😢,,não,0.01607617549598217,0.9637145400047302,0.020209340378642082
analaurabenedan,❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
daia_b_martins,Meu Deus é muita saudades.,,não,0.027202069759368896,0.951090395450592,0.021707484498620033
le_lelezinhajdjdnn,😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
valeriabadaroolinto,Aaaah😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
rita.prado.71,❤️❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
claudiaduarte24,Hj ela teria quantos anos?,,confuso,0.5689964890480042,0.2689841687679291,0.16201937198638916
gislene.luque.9,🥺🤍,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
saudiinha_liima,Chorei 😢,,não,0.014975584112107754,0.9627494215965271,0.022275039926171303
talvaniii,Parece que não é verdade 😢,,confuso,0.6972876191139221,0.20307302474975586,0.09963931143283844
majuollive,❤️❤️❤️🙌,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
elizabethdepaulabarbosa,😢❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
dorotirizzo,❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
veragrazianilima,🥹🥹,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
lanamfs,"Sua dor é minha dor também, pois sou mãe!",,não,0.019786810502409935,0.9573251008987427,0.02288813143968582
lupereiracastro,😢😢😢😢,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
l_iviialima,❤️❤️,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
carm.alc,😭😭😭😭😭😭,,não,0.03178872540593147,0.9143905639648438,0.05382072553038597
